query_code,query_name,matched_code_1,matched_name_1,score_1,matched_code_2,matched_name_2,score_2,matched_code_3,matched_name_3,score_3
55355k0,助宗ﾀﾞﾗ切身骨取(味噌漬)6,510149,冷)マダラ骨なし60g,0.344,510149,冷)マダラ骨なし60g,0.344,510148,冷)助宗たら骨なし70g,0.234
55854k0,業務用ひきわり納豆,100451,ひきわり納豆,1.0,100451,ひきわり納豆,1.0,100453,ひきわり納豆カップ,0.806
55279k0,ｾﾚｸｼｮﾝ 糸かつお(血合抜),10514,糸かつお,0.551,50211,かつお菜,0.27,50602,かつお梅,0.265
55778k0,JFSAポテトサラダ,141100,ポテトサラダ,1.0,70111,ダイスポテト（冷）,0.399,50332,サラダ菜 (個）,0.358
55242k0,にんにく（中国産）,50541,おろしにんにく,0.715,170523,やさしい素材温にんじん,0.276,170523,やさしい素材温にんじん,0.276
55237k0,生姜（中国）,50645,紅生姜（千切り）,0.619,50651,甘酢生姜,0.507,50531,おろし生姜,0.467
56221k0,JFSAかに風味ﾌﾚｰｸ,150400,カレーフレーク,0.473,10142,鮭フレーク,0.47,10320,ツナフレーク,0.407
55045k0,ﾚﾄﾙﾄ甘みあっさりﾌﾙｰﾂﾐｯｸｽ,80550,フルーツミックスジュース,0.419,150408,レトルトカレー,0.291,150408,レトルトカレー,0.291
55049k0,バナナｋｇ,80200,バナナ,1.0,80200,バナナ,1.0,550330,バナナプリンMix,0.642
55047k0,キウイ　３６玉,80210,キウイ,0.731,170556,やさしい素材キウイ,0.731,170556,やさしい素材キウイ,0.731
55327k0,さば切身(骨無)60gだんど,170503,やさしい素材さば,0.402,170503,やさしい素材さば,0.402,10650,さば　骨無　60ｇ,0.207
55173k0,JFSA甘酢生姜(白がり),50651,甘酢生姜,1.0,50645,紅生姜（千切り）,0.314,560128,甘酢あん(創味食品),0.309
55756k0,JFSA冷凍とろろ(国産),60126,とろろ昆布,0.711,70313,長芋とろろ（冷）,0.66,510159,とろホッケ骨なし80g,0.249
55088k0,ｵｸﾗｽﾗｲｽ(5㎜ｶｯﾄ),50412,オクラスライス（冷）5mm,1.0,50411,オクラ（冷）,0.628,50410,オクラ,0.628
55067k0,刻みほうれんそう冷凍,50125,刻みほうれん草（冷）２～2.5㎝　500g,0.744,50120,ほうれん草,0.493,51084,ほうれん草　カット,0.493
55401k0,かに入焼売28(ﾄﾚｰ入)Ｊ,30213,かに風味卵焼,0.202,30213,かに風味卵焼,0.202,570129,冷)かに風味ｼｭｰﾏｲ16g(ﾆｯｽｲ),0.132
55210k0,便利な金平ごぼう,50390,ごぼう,0.414,170532,やさしい素材温ごぼう,0.286,170532,やさしい素材温ごぼう,0.286
55068k0,ﾀﾞｲｽｷｬﾛｯﾄ(約10㎜ｶｯﾄ)国産,50102,冷）ダイスキャロット　１０ｍｍ,1.0,50355,ダイストマト缶,0.246,70111,ダイスポテト（冷）,0.22
55558k0,ﾊﾞｰﾓﾝﾄｶﾚｰ(ﾌﾚｰｸ)NP,150403,バーモントカレーﾌﾚｰｸ,0.86,150408,レトルトカレー,0.41,150408,レトルトカレー,0.41
55559k0,ｼﾞｬﾜｶﾚｰ(ﾌﾚｰｸ),150405,ジャワカレーﾌﾚｰｸ,0.824,150316,カレー粉,0.312,150400,カレーフレーク,0.309
55204k0,JFSA福神漬,50620,福神漬,1.0,130612,大福,0.235,130612,大福,0.235
55248k0,JFSA乾燥ｶｯﾄわかめ,60102,生わかめ,0.47,540100,冷)にらｶｯﾄ5cm,0.214,50162,小松菜（冷）ｶｯﾄIQF15mm,0.204
55714k0,マカロニサラダ,141102,マカロニサラダ,1.0,90540,マカロニ,0.699,90542,ツイストマカロニ,0.444
55808k0,ﾌﾙｰﾁｪﾍﾞｰｽ みかん,130545,フルーチェ　みかん,0.581,550126,ﾌﾙｰﾁｪﾍﾞｰｽ(ﾋﾟｰﾁ)果肉なし,0.563,550127,ﾌﾙｰﾁｪﾍﾞｰｽ(りんご)果肉なし,0.563
55251k0,とろろ昆布(業務用),60126,とろろ昆布,1.0,70313,長芋とろろ（冷）,0.469,60127,おぼろ昆布シート,0.367
55414k0,JFSAあじﾌﾗｲ60,170504,やさしい素材あじ,0.458,170504,やさしい素材あじ,0.458,510307,骨取り大あじフィーレ,0.341
55152k0,JFSA北海道産かぼちゃｻﾗﾀﾞ,51051,かぼちゃ　Ｊカット8ｍｍ,0.472,51044,かぼちゃ　1/4カット,0.472,170522,やさしい素材温かぼちゃ,0.37
55155k0,Jﾕﾆﾌﾟﾛ  ｽｰﾊﾟｰｽｲｰﾄｺｰﾝ,150305,スイートチリソース,0.273,130758,スイートポテト　,0.27,130758,スイートポテト　,0.27
55157k0,ｶﾘﾌﾗﾜｰSS冷凍,50431,カリフラワー（冷）,1.0,50430,カリフラワー,1.0,50432,ミニカリフラワー（冷）,0.814
55586k0,Fﾊﾟｯｸねりうめしそ入,560166,ねりうめ（しそ入り）,0.538,50604,ジャネフ）ねりうめ320g,0.327,150618,うめしそご飯の素,0.318
55689k0,海鮮大焼売(約26g),J570351,海鮮バーグ50ｇ,0.23,140157,海鮮エビギョウザ18g,0.156,140157,海鮮エビギョウザ18g,0.156
55176k0,紅白なます(ゆず入り),141200,なます,0.645,J570343,やさしい大根なます,0.302,130600,紅白饅頭,0.22
55869k0,JFSA新こうや豆腐 ｻｲｺﾛ,100420,豆腐サイコロ（冷）,0.697,100501,高野豆腐サイコロ,0.563,30140,卵豆腐,0.132
56437k0,ミニさつまスライス,510168,さつま揚げｽﾗｲｽ,0.397,70211,さつま芋皮付スライス（冷）,0.336,55039,さつま芋,0.32
55223k0,キャベツ,170515,やさしい素材Ｎキャベツ,1.0,50320,キャベツ,1.0,170515,やさしい素材Ｎキャベツ,1.0
55250k0,JFSA塩こんぶ,60166,塩こんぶ,1.0,50420,れんこん,0.238,10520,桜でんぶ,0.238
55291k0,JFSAむきえび3L,170509,やさしい素材えび,0.515,170509,やさしい素材えび,0.515,10250,甘えび,0.3
55566k0,ﾎﾜｲﾄﾙｳ 食塩相当量80%ｶｯﾄ,150430,ホワイトソース＃２,0.286,90304,ホワイトブレッド,0.257,150100,食塩,0.244
56203k0,ＪＦＳＡふき水煮（Ｍ）,50441,ふき水煮,1.0,50440,ふき,0.503,150001,水,0.272
55853k0,北海道小粒納豆(絞り袋),100450,納豆,0.361,100450,納豆,0.361,500110,北海道産バターロール32g*6(ﾔﾏｻﾞｷ),0.287
55390k0,なると巻(赤),10440,なると,0.778,10440,なると,0.778,10441,なると巻スライス,0.717
55829k0,無塩 ﾊﾞﾀｰ(ﾊﾟｰﾁ),110121,無塩バター,1.0,110120,有塩バター,0.642,90308,バターロール,0.384
55203k0,JFSA刻みつぼ漬,50625,つぼ漬,0.698,130125,黒みつ,0.206,100302,刻み揚げ,0.204
04082 0,平ゆば,100521,おつゆゆば,0.305,100522,結びゆば,0.291,80110,ゆず,0.153
55035k0,みかん2号缶(中国),80120,みかん(S),0.687,80120,みかん(S),0.687,80400,みかん缶,0.687
56200k0,蒸かぼちゃﾀﾞｲｽ10ｍｍ,51051,かぼちゃ　Ｊカット8ｍｍ,0.587,51044,かぼちゃ　1/4カット,0.587,170522,やさしい素材温かぼちゃ,0.46
55467k0,ふんわりﾊﾝﾊﾞｰｸﾞ60,570287,冷)ふんわり豆腐ハンバーグ100,0.678,570287,冷)ふんわり豆腐ハンバーグ100,0.678,140125,豆腐ハンバーグ60ｇ,0.486
55096k0,JFSA V黄ﾋﾟｰﾏﾝ千切りIQF,51077,ピーマン　千切り3ｍｍ,0.885,50130,ピーマン,0.552,50138,黄ピーマンスライス（冷）,0.534
55122k0,ｶｯﾄﾄﾏﾄ400ｇ缶,170514,やさしい素材トマト,0.638,170514,やさしい素材トマト,0.638,50350,トマト,0.638
56390k0,スキムミルク175,40130,スキムミルク,1.0,90233,ミルクパン,0.325,130516,ミルクゼリー,0.32
56436k0,ニラ（5ｃｍカット）,50240,ニラ,1.0,50241,ニラカット（冷）5cm,1.0,40410,アイスバニラ,0.368
56358k0,ゴマ昆布ＳＫ,100656,昆布豆,0.274,60129,昆布茶,0.266,60165,華昆布,0.258
55348k0,ｿｲ切身骨取(粕漬)60,J510318,Ｖソイ切身骨取70ｇ*5,1.0,510213,骨取り赤魚粕漬　７０ｇ,0.18,510213,骨取り赤魚粕漬　７０ｇ,0.18
55740k0,＜給＞焼きふ(車ふ),50440,ふき,0.198,60113,焼きのり,0.174,60113,焼きのり,0.174
56171k0,洋梨ﾀﾞｲｽ1号（中国産）,80460,洋梨ダイス缶,0.859,80462,洋梨缶,0.505,80300,梨,0.285
55434k0,＜Ｆ日給＞鶏ﾓﾓ皮無(60g),J510319,鶏モモｶｯﾄ1.5㎝角＜Ｆ日給＞,0.404,80100,レモン,0.154,80100,レモン,0.154
55631k0,ﾋﾟｻﾞｿｰｽ(ﾁｭｰﾌﾞ),150451,ピザソース,1.0,150276,チリソース（辛口）,0.266,150277,チリソース（甘口）,0.266
55822k0,ｴｸｽﾄﾗｳﾞｧｰｼﾞﾝｵﾘｰﾌﾞｵｲﾙ,110105,オリーブオイル,0.599,110235,ノンオイル梅,0.216,110232,ノンオイル中華,0.194
55501k0,五目厚焼玉子角S,570295,鶏五目（フーズランド）,0.227,570322,ひじき入り厚焼き玉子50g,0.22,30212,五目卵焼き,0.188
55670k0,五目もやし,50361,大豆もやし,0.396,570295,鶏五目（フーズランド）,0.295,140503,五目巾着袋25ｇ,0.228
55655k0,たいみそ(7g),100220,たいみそ,1.0,100221,1食たいみそ,0.812,100221,1食たいみそ,0.812
55336k0,ﾎｷ切身骨取60ｇだん,10721,ホキ骨無70g,0.455,10720,ホキ骨無60g,0.455,10722,ホキ骨無80g,0.455
55794k0,ｶｯﾌﾟｾﾞﾘｰの素(ﾏｽｶｯﾄ),130528,ｶｯﾌﾟｾﾞﾘｰの素　マスカット,0.808,130527,ｶｯﾌﾟｾﾞﾘｰの素　抹茶,0.777,130523,ｶｯﾌﾟｾﾞﾘｰの素　ピーチ,0.77
55252k0,焼ばら,90415,そば（冷）,0.165,90510,そば（乾）,0.165,90511,そば（ゆで）,0.165
55857k0,田舎がんも(35g),520112,冷)がんもどき10g,0.365,520111,冷)がんもどき25g,0.365,520111,冷)がんもどき25g,0.365
55818k0,ﾌﾟﾁｼｭｰｸﾘｰﾑ(ｶｽﾀｰﾄﾞ)約36ヶ,130757,プチシュークリーム,1.0,130555,シュークリーム（フリーカットいちご）,0.82,550140,プチシュー　チョコ　,0.532
55061k0,Vかぼちゃ乱切りIQF,51046,かぼちゃ　乱切り　15ｇ,1.0,51047,かぼちゃ　乱切り25-30g,1.0,51051,かぼちゃ　Ｊカット8ｍｍ,0.671
56205k0,初恋の姫ゆば,100521,おつゆゆば,0.181,100522,結びゆば,0.173,80110,ゆず,0.091
55852k0,JFSAきざみ揚げ500ｇ,J570353,きざみ揚げ80ｇ　ｵｼｷﾘ,0.627,100302,刻み揚げ,0.509,60110,きざみのり,0.458
55506k0,目玉焼風まるｵﾑﾚﾂP(35g),30313,目玉焼きオムレツ35ｇ,0.543,30313,目玉焼きオムレツ35ｇ,0.543,30314,ミートオムレツ50g,0.328
56438k0,特ふりかつお（2.5g),150614,徳用ふりかけかつお,0.55,150609,ふりかけ　かつお　一食,0.459,150609,ふりかけ　かつお　一食,0.459
56328k0,JFSAVﾌﾞﾛｯｺﾘｰ（3050）,J570359,ブロッコリーIQF　500ｇ,1.0,50191,ブロッコリー（冷）,1.0,50190,ブロッコリー,1.0
55535k0,まきばの恵みｽｲｰﾄ(加糖),130758,スイートポテト　,0.282,130758,スイートポテト　,0.282,150305,スイートチリソース,0.249
56208k0,ｽﾄﾛﾍﾞﾘｰﾌﾙｰﾂｿｰｽ,550291,ストロベリームース45g,0.557,550291,ストロベリームース45g,0.557,40412,アイスストロベリー,0.495
56296k0,ﾐﾆたい焼き40ｇ,550334,たい焼き（小倉あん）,0.758,550334,たい焼き（小倉あん）,0.758,130671,ミニたいやき,0.572
55168k0,JFSA Vごぼう笹がき5,50390,ごぼう,0.494,50391,ささがきごぼう（冷）,0.372,51021,ごぼう　ささがき,0.357
56236k0,＜Ｆ日給＞豚肩ﾛｰｽ3mmｽﾗｲｽ,20202,豚肩ローススライス,0.821,510254,豚肩ローススライス　3cmカット,0.821,20423,焼豚肩ローススライス3㎜　,0.734
55086k0,春菊ｶｯﾄ BQF,50181,春菊カット５㎝（冷）,0.565,50180,春菊,0.565,51087,春菊　1.5㎝カット,0.565
56362k0,すき焼き風畑のお肉,60164,すき昆布,0.178,50381,焼きなす（冷）50g,0.168,50381,焼きなす（冷）50g,0.168
56439k0,ＪＦＳＡ国産釜揚げしらす,560151,冷凍 梅しらす,0.4,500162,しらたき　,0.151,500163,カットしらたき　,0.151
55288k0,業務用ﾛﾝｸﾞｿｰｾｰｼﾞ3P(180g),10451,魚肉ソーセージ,0.571,540133,マロン（手切り）,0.144,130232,オレンジソース,0.124
55263k0,磯わかめ,60102,生わかめ,0.519,60140,めかぶ（乾）,0.121,140341,ちくわ磯辺天ぷら35g,0.114
56394k0,＜ヤ＞ﾚｰｽﾞﾝﾛｰﾙ,80285,レーズン,0.572,140106,チキンロール,0.425,90223,レーズンパン,0.408
55220k0,JFSAﾏｯｼｭﾙｰﾑ缶P&S(中国),50731,マッシュルーム缶,1.0,50730,マッシュルーム(生）,0.879,50732,マッシュルームスライス（冷）,0.802
55562k0,ﾋﾞｰﾌｼﾁｭｰ,150412,ビーフｼﾁｭｰﾐｯｸｽ,0.804,170513,やさしい素材ビーフ,0.512,170513,やさしい素材ビーフ,0.512
55072k0,ｸﾞﾘﾝｱｽﾊﾟﾗ M,50460,グリーン　アスパラ,0.716,50461,グリーンアスパラ（冷）,0.716,50462,ホワイトアスパラ缶,0.414
55456k0,＜F＞ﾍﾞｰｺﾝｽﾗｲｽ,20430,ベーコンスライス,1.0,50133,ﾋﾟｰﾏﾝｽﾗｲｽ（冷）,0.469,20432,ベーコン短冊,0.454
55034k0,みかん1号缶M(中国),80120,みかん(S),0.687,80120,みかん(S),0.687,80400,みかん缶,0.687
55447k0,＜Ｆ日給＞豚ﾊﾞﾗｽﾗ(3㎜),20210,豚バラスライス2㎜,0.662,510261,豚バラスライス２ｍｍ厚3cm×7cm3cm,0.572,510259,豚バラスライス2mm厚3cm×7cm,0.572
55140k0,ニラ,50240,ニラ,1.0,50241,ニラカット（冷）5cm,1.0,40410,アイスバニラ,0.368
55856k0,豆腐ふわふわﾐﾆ枝豆24ｇ,30301,ふわふわエッグ,0.471,50570,枝豆,0.312,50571,枝豆（冷）,0.312
55757k0,子持こんにゃく,170531,やさしい素材温こんにゃく,0.588,170531,やさしい素材温こんにゃく,0.588,70500,板こんにゃく,0.583
55476k0,若鶏のごま照り焼き50,60113,焼きのり,0.15,60113,焼きのり,0.15,120100,いりごま　白,0.111
55793k0,ｶｯﾌﾟｾﾞﾘｰの素(ﾋﾟｰﾁ),130528,ｶｯﾌﾟｾﾞﾘｰの素　マスカット,0.808,130527,ｶｯﾌﾟｾﾞﾘｰの素　抹茶,0.777,130523,ｶｯﾌﾟｾﾞﾘｰの素　ピーチ,0.77
55289k0,むきえび(L) ﾘﾝ酸塩不使用,170509,やさしい素材えび,0.226,170509,やさしい素材えび,0.226,570327,ギョーザ24ｇ　卵・乳不使用・ニンニク抜,0.202
55498k0,凍結全卵(調理用),30130,凍結全卵,1.0,30135,凍結卵白,0.254,90112,全粥,0.214
55674k0,LLﾁﾙﾄﾞ 塩麹金平,150502,塩麹,0.388,150132,味ぽんマイルド（ミツカン）,0.087,150100,食塩,0.077
55426k0,ｾﾚｸｼｮﾝ ﾛｰｽﾊﾑｽﾗｲｽ,20411,ロースハムスライス,0.679,20411,ロースハムスライス,0.679,20414,ロースハム短冊,0.338
55666k0,しばわかめ,60102,生わかめ,0.458,50664,しば漬け,0.204,60103,しばワカメ,0.165
56097k0,特ふり野菜（2.5ｇ）,150613,ふりかけ　野菜　一食,0.224,150613,ふりかけ　野菜　一食,0.224,141013,惣菜野菜豆,0.156
55452k0,＜F＞鶏ﾓﾓｶｯﾄ(60g),J510319,鶏モモｶｯﾄ1.5㎝角＜Ｆ日給＞,0.695,540100,冷)にらｶｯﾄ5cm,0.213,50162,小松菜（冷）ｶｯﾄIQF15mm,0.203
55780k0,北海道明太子とﾎﾟﾃﾄのｻﾗﾀﾞ,141100,ポテトサラダ,0.313,10333,明太子チューブ,0.256,560143,QP明太子ドレッシング,0.244
56398k0,だんどり助宗だら60ｇ,150206,だしパック(75g),0.197,510147,冷)助宗たら骨なし60g,0.18,510147,冷)助宗たら骨なし60g,0.18
55217k0,特選なめ茸80(ﾋﾞﾝ),50704,減塩なめ茸,0.386,50702,なめ茸えのき味付け,0.277,50740,なめこ,0.225
55717k0,かに風味ｻﾗﾀﾞﾍﾟﾝﾈ入,50332,サラダ菜 (個）,0.228,110102,サラダ油（ペット）,0.227,110101,サラダ油（缶）,0.227
56304k0,豆腐ふわっと揚げ70ｇ,140340,魚と豆腐ふんわり天（たれなし）,0.258,30301,ふわふわエッグ,0.202,100421,揚げだし用豆腐（冷）,0.16
56334k0,種なし梅はちみつ,50600,種なし梅100粒,0.652,130110,はちみつ,0.58,130215,１食はちみつ,0.473
55319k0,楽らく骨無天然ぶり60g,10721,ホキ骨無70g,0.111,10722,ホキ骨無80g,0.111,10720,ホキ骨無60g,0.111
55516k0,JFSAたまごｻﾗﾀﾞ,141105,半熟たまごサラダ,0.724,170563,やさしい素材たまご,0.588,170563,やさしい素材たまご,0.588
56441k0,＜F＞豚肩ロースしゃぶ,20222,豚肩ロースしゃぶ用,0.905,510255,豚肩ロースしゃぶしゃぶ用1.5mm3cmカット,0.839,20232,豚ロースしゃぶ用1.5㎜,0.718
55022k0,JFSAはるさめ(5㎝ｶｯﾄ),80151,はっさく,0.116,130606,おはぎ,0.103,130606,おはぎ,0.103
55216k0,たけのこ水煮千切1ｋｇ,50450,たけのこ(生）,0.465,540173,なめこ水煮,0.337,150623,たけのこ釜めし1kg(三島）,0.296
55097k0,JFSA V赤ﾋﾟｰﾏﾝ千切りIQF,51077,ピーマン　千切り3ｍｍ,0.898,50131,赤ピーマン,0.712,50131,赤ピーマン,0.712
55101k0,ｿﾌﾄな ふきの煮物,J570357,ソフトなふきの煮物,1.0,141001,ひじきの煮物,0.46,50440,ふき,0.309
50009 0,☆さつまいもﾀﾞｲｽｶｯﾄ(皮な,500105,冷)さつまいもﾀﾞｲｽ角1Kg10mm,0.668,J570352,さつまいもサラダ　JFSA,0.419,141010,さつまいも甘露煮,0.36
04133 0,☆大豆水煮,100105,大豆水煮　,1.0,100100,大豆,0.493,150001,水,0.274
55784k0,ﾚﾝｹﾞ印 純粋はちみつ(ﾎﾟﾘ),130110,はちみつ,0.478,130215,１食はちみつ,0.39,130215,１食はちみつ,0.39
55594k0,ﾏｽﾀｰﾄﾞ(荒挽),150312,粒マスタード,1.0,80283,マスカット,0.44,130755,プチクレープｶｽﾀｰﾄﾞ,0.397
55297k0,ｱｶｲｶﾌﾗﾜｰｶｯﾄ(約8g)SR,50430,カリフラワー,0.416,50431,カリフラワー（冷）,0.416,570325,やわらかイカフライ　６０ｇ,0.341
55905k0,JFSAむきえびR2L,170509,やさしい素材えび,0.515,170509,やさしい素材えび,0.515,10250,甘えび,0.3
55300k0,ﾍﾞﾋﾞｰ帆立（加熱用）,10341,ベビー帆立,1.0,170513,やさしい素材ビーフ,0.217,170513,やさしい素材ビーフ,0.217
55200k0,JFSAしば漬,50664,しば漬け,0.794,60103,しばワカメ,0.246,90511,そば（ゆで）,0.175
55723k0,焼きそば用蒸し麺,90450,焼きそば用蒸し麺（東洋水産）,1.0,500155,焼きそば(冷)(ｼﾏﾀﾞﾔ),0.567,560145,焼きそばソース(粉末),0.399
55293k0,ﾊﾞﾅﾒｲむきえび41/50,170509,やさしい素材えび,0.314,170509,やさしい素材えび,0.314,80200,バナナ,0.234
55515k0,うずら卵水煮缶国産JAS2,30121,うずら卵水煮,1.0,100611,うずら豆,0.46,30115,ゆで卵水煮,0.377
55569k0,ﾍﾙｼｰﾌｧｰﾑ ｵｲｽﾀｰｿｰｽ,150304,オイスターソース,0.628,150110,ウスターソース,0.449,130231,ブルーべリーソース,0.222
55315k0,楽らく骨無赤魚（アラ60g,170500,やさしい素材赤魚,0.311,170500,やさしい素材赤魚,0.311,10600,赤魚骨無切身60g,0.285
55849k0,豆腐入やわらか肉詰いなり,140504,肉詰いなり,0.598,140504,肉詰いなり,0.598,90133,やわらかもち35g,0.243
55745k0,＜小山＞豆 麩100ｇ,100600,小豆(干),0.203,70310,山芋,0.158,90624,巻麩,0.149
55391k0,ｲｶﾌﾗｲ（30ｇ）,570325,やわらかイカフライ　６０ｇ,0.681,570325,やわらかイカフライ　６０ｇ,0.681,10751,イカ切身30ｇ*20,0.487
55055k0,斜めｶｯﾄいんげん冷凍,50400,いんげん,0.555,170521,やさしい素材温いんげん,0.444,170521,やさしい素材温いんげん,0.444
55702k0,豆と野菜の彩り煮,140510,ヒジキと野菜の豆腐寄せ60ｇ*20,0.277,140510,ヒジキと野菜の豆腐寄せ60ｇ*20,0.277,50170,菜の花,0.168
55422k0,JFSAﾗｲﾄﾂﾅﾌﾚｰｸR1ｋｇ,10320,ツナフレーク,0.764,150400,カレーフレーク,0.359,10142,鮭フレーク,0.357
55500k0,たまごやきあまくちｽﾉ,170563,やさしい素材たまご,0.381,170563,やさしい素材たまご,0.381,30303,冷）たまごそぼろ,0.195
55669k0,LLﾁﾙﾄﾞ 切干ゆず香り,80110,ゆず,0.291,50345,切干大根,0.165,100222,ゆずみそ,0.153
55727k0,ｹｲﾀﾘﾝｸﾞ 信州そば,90510,そば（乾）,0.268,90511,そば（ゆで）,0.268,90415,そば（冷）,0.268
55285k0,ｽﾗｲｽかまぼこ3ｍｍ,J510320,ｽﾗｲｽかまぼこ3㎜100入,0.875,10401,かまぼこ（赤）,0.667,10400,かまぼこ（白）,0.667
56179k0,ふっくらさつま揚げ55ｇ,510168,さつま揚げｽﾗｲｽ,0.444,10433,さつま揚げ角型,0.437,10433,さつま揚げ角型,0.437
55675k0,柔らか筍と菜の花おひたし,J570339,柔らか筍と菜の花のおひたし,0.833,570144,菜の花おひたし(ﾌｰｽﾞﾗﾝﾄﾞ),0.684,50170,菜の花,0.353
55700k0,中華春巻R(50g)ＪＦＳＡ,140150,春巻55ｇ,0.511,140150,春巻55ｇ,0.511,150210,中華味,0.298
55593k0,ﾏﾙｺﾎﾟｰﾛ からし(袋入),110117,からしマヨネーズ,0.225,170512,やさしい素材ポーク,0.191,170512,やさしい素材ポーク,0.191
